player_id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,position,team_title,npg,npxG,season
2401,Muniain,20,1021,2,3.366675218567252,0,1.0342571958899498,22,17,M S,Athletic Club,2,3.366675218567252,2015/16
2409,Eraso,16,780,2,3.2291913237422705,1,1.239630974829197,12,9,M S,Athletic Club,2,3.2291913237422705,2015/16
2425,Piti,16,750,2,1.8631371892988682,2,1.012597195804119,17,16,F M S,"Granada,Rayo Vallecano",2,1.8631371892988682,2015/16
2448,Juan Vargas,20,1721,2,0.7141245054081082,2,1.8079856261610985,17,25,D M,Real Betis,2,0.7141245054081082,2015/16
2453,Marc Bartra,13,486,2,1.248931422829628,1,0.251056008040905,5,2,D S,Barcelona,2,1.248931422829628,2015/16
2471,Víctor Rodríguez,33,2310,2,3.4944667499512434,2,4.381042156368494,45,25,M S,Getafe,2,3.4944667499512434,2015/16
2487,Zé Castro,22,1719,2,0.46334190107882023,0,0.2554110996425152,10,8,D,Rayo Vallecano,2,0.46334190107882023,2015/16
2511,Vitolo,28,2052,2,3.499882150441408,4,4.377778337337077,25,36,M S,Sevilla,2,3.499882150441408,2015/16
2548,Jackson Martínez,15,656,2,2.1080154851078987,3,2.0648103654384613,26,9,F S,Atletico Madrid,2,2.1080154851078987,2015/16
1012,Ricky van Wolfswinkel,16,611,1,1.8091016802936792,2,1.4868983179330826,14,7,F S,Real Betis,1,1.8091016802936792,2015/16
1635,Thomas Vermaelen,10,505,1,0.5029280185699463,0,0,3,0,D S,Barcelona,1,0.5029280185699463,2015/16
1674,Sofiane Feghouli,21,1253,1,2.817992167547345,1,3.019084606319666,22,26,F M S,Valencia,1,2.817992167547345,2015/16
1716,Bernardo,16,1336,1,0.9669760093092918,0,0.7161321043968201,13,5,D,Sporting Gijon,1,0.9669760093092918,2015/16
1969,Joan Verdú,13,903,1,0.9936595996841788,1,1.8988905791193247,9,20,M S,Levante,1,0.9936595996841788,2015/16
2064,Sergio Escudero,15,1170,1,0.7417080029845238,1,1.6676845559850335,12,14,D M S,Sevilla,1,0.7417080029845238,2015/16
2067,Juan Muñoz,8,298,1,0.9102610200643539,0,0,6,0,F M S,Sevilla,1,0.9102610200643539,2015/16
2069,Daniel Carriço,14,1046,1,1.4352847700938582,1,0.0764869973063469,7,2,D M S,Sevilla,1,1.4352847700938582,2015/16
2071,Diego González,2,106,1,0.11385329812765121,0,0,2,0,D S,Sevilla,1,0.11385329812765121,2015/16
2073,Coke,21,1743,1,2.6589785125106573,1,1.4803846292197704,31,10,D M S,Sevilla,1,2.6589785125106573,2015/16
2078,Ricardo Costa,14,1251,1,0.7840653117746115,0,0.8050857149064541,9,3,D,Granada,1,0.7840653117746115,2015/16
2088,Edgar Méndez,15,734,1,0.8554633874446154,0,0.7392522096633911,11,6,D F M S,Granada,1,0.8554633874446154,2015/16
2096,Andrés Iniesta,28,2248,1,2.1585005912929773,2,4.453345754183829,23,32,M S,Barcelona,1,2.1585005912929773,2015/16
2100,Rafinha,6,283,1,0.5811696983873844,0,0.8074702024459839,2,6,F M S,Barcelona,1,0.5811696983873844,2015/16
2111,Víctor Álvarez,27,1976,1,1.7267706142738461,2,2.361768826842308,13,17,D M S,Espanyol,1,1.7267706142738461,2015/16
2113,Víctor Sánchez,29,2321,1,2.74050529114902,6,4.113177959807217,24,24,M S,Espanyol,1,2.74050529114902,2015/16
2121,Salva Sevilla,15,523,1,1.3230822868645191,0,1.1137829031795263,7,13,M S,Espanyol,1,1.3230822868645191,2015/16
2122,Joan Jordán,9,622,1,0.3852499984204769,0,0.4910921975970268,9,9,M S,Espanyol,1,0.3852499984204769,2015/16
2142,Álvaro Cejudo,30,1878,1,1.3777631856501102,2,1.9048525867983699,36,26,D M S,Real Betis,1,1.3777631856501102,2015/16
2145,Petros,30,2328,1,0.7901554983109236,1,2.4434018759056926,9,15,M S,Real Betis,1,0.7901554983109236,2015/16
2147,Charly Musonda,16,1227,1,0.8909697216004133,1,1.1186706945300102,14,12,M S,Real Betis,1,0.8909697216004133,2015/16
2148,Joaquín,30,1961,1,2.7061370108276606,5,4.531400799751282,27,50,M S,Real Betis,1,2.7061370108276606,2015/16
2155,Jorge Molina,23,914,1,2.200360195711255,1,1.6286557987332344,14,10,F S,Real Betis,1,2.200360195711255,2015/16
2159,Tito,29,2487,1,0.5859850971028209,3,2.9190390929579735,12,15,D,Rayo Vallecano,1,0.5859850971028209,2015/16
2160,Antonio Amaya,17,1032,1,0.10012700036168098,0,0.05786550045013428,3,1,D S,Rayo Vallecano,1,0.10012700036168098,2015/16
2176,Carl Medjani,14,1260,1,0.9909566957503557,0,0.5549004003405571,5,3,D,Levante,1,0.9909566957503557,2015/16
2179,Simao Mate,30,2181,1,0.7715886188670993,0,0.4954470098018646,10,3,D M S,Levante,1,0.7715886188670993,2015/16
2182,Jefferson Lerma,33,2687,1,1.4288082895800471,2,1.897630613297224,35,28,D M S,Levante,1,1.4288082895800471,2015/16
2183,Rubén García,22,1004,1,0.5495849018916488,0,1.4424749938771129,15,21,F M S,Levante,1,0.5495849018916488,2015/16
2189,Pedro López,17,1295,1,0.2279930990189314,0,0.13462969847023487,6,4,D S,Levante,1,0.2279930990189314,2015/16
2191,Vigaray,14,1195,1,0.21882029622793198,0,0.2494317963719368,4,7,D,Getafe,1,0.21882029622793198,2015/16
2193,Cala,22,1910,1,1.0920830257236958,1,0.4195037167519331,6,5,D S,Getafe,1,1.0920830257236958,2015/16
2203,Emiliano Buendía,17,730,1,1.0404332056641579,0,0.2507360056042671,13,5,D F M S,Getafe,1,1.0404332056641579,2015/16
2213,Nacho Cases,24,1967,1,0.906297511421144,0,0.7416104059666395,21,9,M S,Sporting Gijon,1,0.906297511421144,2015/16
2228,Aritz Elustondo,31,2603,1,1.616334387101233,0,0.7114878837019205,16,10,D S,Real Sociedad,1,1.616334387101233,2015/16
2230,David Zurutuza,16,1134,1,2.092967489734292,3,1.428529005497694,18,14,F M S,Real Sociedad,1,2.092967489734292,2015/16
2231,Markel Bergara,20,1355,1,0.7436239067465067,0,0.5286632925271988,12,5,M S,Real Sociedad,1,0.7436239067465067,2015/16
2232,Asier Illarramendi,33,2848,1,0.8995243227109313,1,2.4003177024424076,22,29,M S,Real Sociedad,1,0.8995243227109313,2015/16
2238,Jon Bautista,4,118,1,0.6037569781765342,0,0.04145659971982241,4,2,F S,Real Sociedad,1,0.6037569781765342,2015/16
2248,Casemiro,23,1526,1,1.159485600888729,3,1.1670007277280092,20,7,M S,Real Madrid,1,1.159485600888729,2015/16
2258,Pepe,21,1887,1,0.9353882949799299,1,1.3271999806165695,12,7,D,Real Madrid,1,0.9353882949799299,2015/16
2262,Juanfran,35,3032,1,0.9322136957198381,1,2.373216614127159,7,29,D S,Atletico Madrid,1,0.9322136957198381,2015/16
2264,Diego Godín,31,2650,1,2.515541040338576,1,1.3033097982406616,25,7,D,Atletico Madrid,1,2.515541040338576,2015/16
2265,Filipe Luis,32,2833,1,0.6238535903394222,4,1.9451883174479008,8,28,D,Atletico Madrid,1,0.6238535903394222,2015/16
2267,Augusto Fernández,28,2214,1,0.9661342892795801,1,0.25972080137580633,13,7,M S,"Atletico Madrid,Celta Vigo",1,0.9661342892795801,2015/16
2268,Gabi,35,2885,1,0.4730852982029319,3,2.419075194746256,17,27,M S,Atletico Madrid,1,0.4730852982029319,2015/16
2273,Tiago,14,1050,1,0.4339888971298933,2,0.6937094144523144,7,7,M S,Atletico Madrid,1,0.4339888971298933,2015/16
2274,Luciano Vietto,19,984,1,3.316086046397686,3,2.7444466818124056,25,14,F S,Atletico Madrid,1,3.316086046397686,2015/16
2278,Giménez,27,2430,1,1.3755054092034698,1,1.4807443851605058,12,8,D,Atletico Madrid,1,1.3755054092034698,2015/16
2280,Jonny,36,2963,1,0.7502571679651737,4,2.7349226158112288,14,22,D S,Celta Vigo,1,0.7502571679651737,2015/16
2281,Hugo Mallo,34,2948,1,0.3809696016833186,4,2.1674600653350353,7,17,D S,Celta Vigo,1,0.3809696016833186,2015/16
2303,Samu Castillejo,28,1695,1,1.8152698073536158,1,1.1634518075734377,24,22,F M S,Villarreal,1,1.8152698073536158,2015/16
2316,Juanfran,35,2688,1,0.49523229617625475,2,1.1786311091855168,19,20,D M S,Deportivo La Coruna,1,0.49523229617625475,2015/16
2335,Pablo Fornals,27,1276,1,1.4436047170311213,0,0.48255049623548985,22,13,M S,Malaga,1,1.4436047170311213,2015/16
2342,Gonzalo Castro,24,1406,1,0.9705622866749763,4,3.801299151033163,21,34,M S,"Malaga,Real Sociedad",1,0.9705622866749763,2015/16
2345,Duda,26,1059,1,2.1536885406821966,1,3.9049710985273123,23,41,M S,Malaga,1,1.410410514101386,2015/16
2347,Federico Ricca,8,640,1,0.5748950131237507,1,0.7133179157972336,2,5,D S,Malaga,1,0.5748950131237507,2015/16
2356,Roque Mesa,34,2847,1,1.4041107017546892,2,1.4375607911497355,34,16,M,Las Palmas,1,1.4041107017546892,2015/16
2362,Mubarak Wakaso,20,898,1,0.4763109069317579,0,0.6432731989771128,19,8,M S,Las Palmas,1,0.4763109069317579,2015/16
2363,Vicente Gómez,21,1459,1,0.28638313990086317,1,0.6065394952893257,7,7,M S,Las Palmas,1,0.28638313990086317,2015/16
2364,David Simón,27,2264,1,1.276802185922861,2,1.7104521002620459,12,19,D S,Las Palmas,1,1.276802185922861,2015/16
2369,Toni Kroos,32,2746,1,0.683623693883419,10,4.7944480665028095,20,57,M,Real Madrid,1,0.683623693883419,2015/16
2379,João Cancelo,28,2118,1,1.3048878256231546,4,2.8525914940983057,9,16,D F M S,Valencia,1,1.3048878256231546,2015/16
2388,Zouhair Feddal,28,2520,1,1.3947588270530105,1,1.3579458678141236,13,5,D,Levante,1,1.3947588270530105,2015/16
2397,Beñat,36,2900,1,1.2985322130843997,5,4.663408196531236,29,63,M S,Athletic Club,1,1.2985322130843997,2015/16
2403,Íñigo Lekue,20,1159,1,0.5572504997253418,0,0.6849534902721643,11,12,D M S,Athletic Club,1,0.5572504997253418,2015/16
2404,Elustondo,11,457,1,0.18347540125250816,0,0.0274987006559968,3,2,D M S,Athletic Club,1,0.18347540125250816,2015/16
2406,Mikel Rico,17,696,1,0.4800934065133333,1,0.7871736912056804,12,5,M S,Athletic Club,1,0.4800934065133333,2015/16
2429,Hernán,18,928,1,0.3646427970379591,0,0.044039200991392136,9,2,D M S,Las Palmas,1,0.3646427970379591,2015/16
2431,Abraham,20,1104,1,2.736553373746574,1,1.8894035052508116,15,15,M S,Espanyol,1,2.736553373746574,2015/16
2432,Burgui,26,969,1,2.817713137716055,3,3.534390352666378,30,17,F M S,Espanyol,1,2.074435506016016,2015/16
2435,Óscar Duarte,14,1196,1,1.6947792489081621,0,0.020634999498724937,8,1,D M S,Espanyol,1,1.6947792489081621,2015/16
2441,Reyes,24,1187,1,1.8743347115814686,1,3.7768084704875946,21,32,M S,Sevilla,1,1.8743347115814686,2015/16
2443,Michael Krohn-Dehli,27,1656,1,2.642298676073551,3,3.8820216096937656,25,35,M S,Sevilla,1,2.642298676073551,2015/16
2445,Heiko Westermann,20,1632,1,1.5897083338350058,0,0.07034780085086823,15,2,D,Real Betis,1,1.5897083338350058,2015/16
2452,De Marcos,34,2886,1,0.7175432974472642,3,1.7735017966479063,13,24,D M S,Athletic Club,1,0.7175432974472642,2015/16
2484,Iñigo Martínez,30,2700,1,1.1122587621212006,0,0.4006286971271038,16,3,D,Real Sociedad,1,1.1122587621212006,2015/16
2488,Raúl Baena,24,1838,1,1.4070560783147812,1,0.6569024957716465,10,11,M S,Rayo Vallecano,1,1.4070560783147812,2015/16
2495,Mateo Musacchio,13,1008,1,0.601640285924077,0,0.06644489988684654,2,2,D S,Villarreal,1,0.601640285924077,2015/16
2497,Dani Ndi,15,749,1,1.9837985150516033,0,0.17034857347607613,13,7,M S,Sporting Gijon,1,1.9837985150516033,2015/16
2502,Claudio Beauvue,10,502,1,1.174972115084529,0,0.45334701240062714,11,5,F M S,Celta Vigo,1,1.174972115084529,2015/16
2509,Dimitri Foulquier,21,1520,1,0.6238845884799957,1,0.7742744013667107,6,11,D M S,Granada,1,0.6238845884799957,2015/16
2525,Juankar,19,1247,1,1.7536432752385736,2,1.2428825329989195,15,15,D M S,Malaga,1,1.7536432752385736,2015/16
2538,Zakaria Bakkali,16,552,1,0.7182174008339643,3,2.337106090039015,13,12,F M S,Valencia,1,0.7182174008339643,2015/16
2539,Jaume Costa,18,1542,1,0.45710449665784836,1,0.43868030048906803,4,6,D S,Villarreal,1,0.45710449665784836,2015/16
2572,Alexis,15,1350,1,0.11600809916853905,0,0.22170310094952583,2,6,D,Getafe,1,0.11600809916853905,2015/16
2588,Antolin Alcaraz,6,540,1,0.4318893030285835,0,0.061926799826323986,2,2,D,Las Palmas,1,0.4318893030285835,2015/16
2591,Mikel Arruabarrena,6,55,1,0.810778021812439,0,0,1,0,S,Eibar,1,0.810778021812439,2015/16
2595,Adnane Tighadouini,10,386,1,0.8449108079075813,0,0.31884780898690224,15,5,F M S,Malaga,1,0.8449108079075813,2015/16
2600,Fontàs,7,540,1,0.2135400027036667,0,0.06302220188081264,2,2,D S,Celta Vigo,1,0.2135400027036667,2015/16
2604,Vincenzo Rennella,6,189,1,0.9168866127729416,0,0.08835849910974503,5,1,F S,Real Betis,1,0.9168866127729416,2015/16
177,Marcelo Díaz,14,984,0,0.4140274962410331,1,0.3417016863822937,12,2,M S,Celta Vigo,0,0.4140274962410331,2015/16
575,Nordin Amrabat,13,1019,0,2.0689427200704813,1,2.5830827243626118,26,17,F M,Malaga,0,1.3256647232919931,2015/16
949,Giedrius Arlauskis,3,226,0,0,0,0,0,0,GK,Espanyol,0,0,2015/16
962,José Ángel Crespo,9,718,0,0.009625939652323723,0,0,1,0,D,Rayo Vallecano,0,0.009625939652323723,2015/16
1000,Federico Fazio,4,294,0,0.01883609965443611,0,0.0687004029750824,1,1,D,Sevilla,0,0.01883609965443611,2015/16
1108,Lucas Orban,10,793,0,0,0,0,0,0,D S,"Levante,Valencia",0,0,2015/16
1145,Rodrigo de Paul,9,523,0,0.7224583029747009,0,1.048664104193449,10,16,F M S,Valencia,0,0.7224583029747009,2015/16
1164,Cristiano Biraghi,32,2828,0,0.20042470283806324,1,0.6893387772142887,11,16,D,Granada,0,0.20042470283806324,2015/16
1288,Dani Alves,29,2148,0,0.8846482178196311,4,3.3575043603777885,16,21,D S,Barcelona,0,0.8846482178196311,2015/16
1436,Sebastián Cristóforo,21,1456,0,0.1089406618848443,1,0.1495823971927166,3,6,M S,Sevilla,0,0.1089406618848443,2015/16
1445,Simone Verdi,9,287,0,0.23894559778273106,0,1.2306856187060475,6,7,M S,Eibar,0,0.23894559778273106,2015/16
1680,Luis Hernández,36,3224,0,0.9310410767793655,0,0.7637579208239913,9,16,D,Sporting Gijon,0,0.9310410767793655,2015/16
1704,Álvaro Arbeloa,6,257,0,0,0,0.05506009981036186,0,1,D S,Real Madrid,0,0,2015/16
1706,Antonio Barragán,24,1666,0,0,0,0.3435968980193138,0,7,D S,Valencia,0,0,2015/16
1726,Abdoulaye Doucouré,15,1158,0,0.8099769921973348,2,1.0285704024136066,10,11,M S,Granada,0,0.8099769921973348,2015/16
1731,Claudio Bravo,32,2879,0,0,0,0,0,0,GK,Barcelona,0,0,2015/16
1739,Eric Bailly,25,2029,0,0.22519569844007492,0,0.57620470225811,4,2,D,Villarreal,0,0.22519569844007492,2015/16
1950,Martín Montoya,13,1169,0,0.02986760064959526,1,0.9166664127260447,1,4,D,Real Betis,0,0.02986760064959526,2015/16
1977,Manuel Iturra,6,384,0,0,0,0.02957788109779358,0,2,M S,Rayo Vallecano,0,0,2015/16
2024,Diogo Figueiras,4,279,0,0.050630198791623116,0,0.10460140183568001,2,3,D M,Sevilla,0,0.050630198791623116,2015/16
2061,Beto,4,360,0,0,0,0,0,0,GK,Sevilla,0,0,2015/16
2062,Nico Pareja,2,121,0,0,0,0.01997390016913414,0,1,D S,Sevilla,0,0,2015/16
2063,Timothée Kolodziejczak,29,2388,0,0.5031798984855413,0,0.08642780035734177,8,3,D S,Sevilla,0,0.5031798984855413,2015/16
2066,Curro,4,299,0,0.1663624932989478,1,0.6131795048713684,3,4,M S,Sevilla,0,0.1663624932989478,2015/16
2070,Carlos Fernández,1,26,0,0,0,0.03283429890871048,0,1,S,Sevilla,0,0,2015/16
2072,Sergio Rico,34,3060,0,0,0,0,0,0,GK,Sevilla,0,0,2015/16
2075,Andrés Fernández,37,3330,0,0,0,0.07693609967827797,0,2,GK,Granada,0,0,2015/16
2076,Miguel Lopes,26,1977,0,0.2337992200627923,1,1.3842462226748466,11,11,D S,Granada,0,0.2337992200627923,2015/16
2080,Rubén Pérez,31,2486,0,0.9451497104018927,2,1.3826537877321243,17,23,M S,Granada,0,0.9451497104018927,2015/16
2083,Rene Krhin,24,1429,0,0.635261001996696,0,0.1409299997612834,8,5,M S,Granada,0,0.635261001996696,2015/16
2085,Lombán,31,2625,0,0.7764609064906836,0,0.19493789784610271,13,5,D S,Granada,0,0.7764609064906836,2015/16
2086,Jesús Fernández,1,90,0,0,0,0.014084800146520138,0,1,GK,Granada,0,0,2015/16
2087,David Barral,14,353,0,1.8342747054994106,0,0.05773419886827469,18,2,F S,Granada,0,1.8342747054994106,2015/16
2089,Robert Ibáñez,18,695,0,0.41791679710149765,1,0.719777112826705,10,8,M S,Granada,0,0.41791679710149765,2015/16
2090,Marc-André ter Stegen,7,541,0,0,0,0.31100499629974365,0,1,GK S,Barcelona,0,0,2015/16
2091,Javier Mascherano,32,2696,0,0.43347878754138947,0,1.6338402889668941,3,10,D M S,Barcelona,0,0.43347878754138947,2015/16
2093,Jordi Alba,31,2591,0,1.1580135859549046,6,4.666073277592659,7,19,D S,Barcelona,0,1.1580135859549046,2015/16
2095,Sergio Busquets,35,2914,0,0.21428050007671118,4,3.509569553658366,6,19,M S,Barcelona,0,0.21428050007671118,2015/16
2101,Jeremy Mathieu,21,1263,0,0.4142951089888811,2,1.2045842222869396,7,4,D S,Barcelona,0,0.4142951089888811,2015/16
2103,Aleix Vidal,9,542,0,0.05650709941983223,1,0.7649413272738457,1,6,D S,Barcelona,0,0.05650709941983223,2015/16
2104,Sergi Roberto,31,1916,0,0.9293661992996931,5,3.786151934415102,16,20,D F M S,Barcelona,0,0.9293661992996931,2015/16
2107,Pau López,36,3194,0,0,0,0,0,0,GK S,Espanyol,0,0,2015/16
2108,Javi López,31,2420,0,0.06200855877250433,2,0.9461520873010159,3,7,D M S,Espanyol,0,0.06200855877250433,2015/16
2110,Rubén Duarte,22,1863,0,0.47788319177925587,1,1.3644569404423237,11,11,D S,Espanyol,0,0.47788319177925587,2015/16
2114,José Cañas,13,685,0,0,0,0.10457219928503036,0,2,M S,Espanyol,0,0,2015/16
2118,Paco Montañés,7,269,0,0.3803863897919655,0,0.41590040549635887,4,3,M S,Espanyol,0,0.3803863897919655,2015/16
2119,Rober Correa,7,473,0,0,0,0,0,0,D S,Espanyol,0,0,2015/16
2124,Xabi Irureta,4,360,0,0,0,0,0,0,GK,Eibar,0,0,2015/16
2126,Mauro Dos Santos,31,2681,0,0.4709612997248769,1,0.9336180984973907,12,5,D S,Eibar,0,0.4709612997248769,2015/16
2127,Iván Ramis,23,1792,0,0.9594997838139534,1,1.3763177245855331,8,4,D S,Eibar,0,0.9594997838139534,2015/16
2128,David Juncà,31,2334,0,0.32605320401489735,4,3.1175440326333046,9,21,D S,Eibar,0,0.32605320401489735,2015/16
2129,Josip Radosevic,8,406,0,0.01263749971985817,0,0.09821859747171402,1,1,M S,Eibar,0,0.01263749971985817,2015/16
2130,Dani García,35,3062,0,1.1597117874771357,0,0.49651859886944294,20,13,M,Eibar,0,0.4164339993149042,2015/16
2132,Jota,13,689,0,1.6859705653041601,0,1.3416727054864168,13,13,M S,Eibar,0,1.6859705653041601,2015/16
2136,Izet Hajrovic,7,171,0,0.0962631031870842,0,0.3945791032165289,2,3,M S,Eibar,0,0.0962631031870842,2015/16
2137,Aleksandar Pantic,20,1677,0,0.6104308953508735,0,0.057246800512075424,9,1,D S,Eibar,0,0.6104308953508735,2015/16
2138,Asier Riesgo,34,3060,0,0,0,0,0,0,GK,Eibar,0,0,2015/16
2139,Ion Ansotegi,8,542,0,0.2932171933352947,0,0.023381950333714485,4,2,D S,Eibar,0,0.2932171933352947,2015/16
2140,Borja Ekiza,4,192,0,0,0,0,0,0,D S,Eibar,0,0,2015/16
2141,Antonio Adán,36,3213,0,0,0,0.058764299377799034,0,2,GK,Real Betis,0,0,2015/16
2146,Xavi Torres,12,628,0,0.6412648074328899,0,0.05881340056657791,7,1,M S,Real Betis,0,0.6412648074328899,2015/16
2149,Francisco Portillo,19,965,0,0.24087469838559628,0,1.0682012997567654,5,17,M S,Real Betis,0,0.24087469838559628,2015/16
2151,Francisco Molinero,21,1192,0,0.30109329614788294,1,0.963587686419487,5,7,D S,Real Betis,0,0.30109329614788294,2015/16
2152,Varela,14,908,0,0.25796070136129856,1,0.7089394871145487,6,9,D S,Real Betis,0,0.25796070136129856,2015/16
2153,Rafael van der Vaart,7,176,0,0.35277879796922207,0,0.07375030033290386,6,2,M S,Real Betis,0,0.35277879796922207,2015/16
2154,Álvaro Vadillo,3,85,0,0.022099200636148453,0,0.18723059445619583,1,2,M S,Real Betis,0,0.022099200636148453,2015/16
2156,Dani Giménez,3,207,0,0,0,0,0,0,GK S,Real Betis,0,0,2015/16
2157,Yoel,9,810,0,0,0,0.023996299132704735,0,1,GK,Rayo Vallecano,0,0,2015/16
2158,Quini,27,2052,0,0.9251256342977285,1,1.5351361874490976,18,8,D S,Rayo Vallecano,0,0.9251256342977285,2015/16
2161,Nacho,22,1717,0,0.48752010706812143,0,0.6904304046183825,15,11,D,Rayo Vallecano,0,0.48752010706812143,2015/16
2169,Razvan Rat,10,733,0,0.22687209490686655,0,0.9467275915667415,8,11,D S,Rayo Vallecano,0,0.22687209490686655,2015/16
2172,Juan Carlos,21,1800,0,0,0,0.06397239863872528,0,1,GK S,Rayo Vallecano,0,0,2015/16
2173,Joni Montiel,8,205,0,0.06201479956507683,0,0.08311079815030098,2,2,M S,Rayo Vallecano,0,0.06201479956507683,2015/16
2174,Diego Mariño,23,2070,0,0,0,0.009416069835424423,0,1,GK,Levante,0,0,2015/16
2175,Iván López,13,960,0,0.11970429867506027,0,0.11160279996693134,6,4,D S,Levante,0,0.11970429867506027,2015/16
2177,David Navarro,20,1694,0,0.42388719599694014,0,0.03649450093507767,7,1,D,Levante,0,0.42388719599694014,2015/16
2178,Juanfran,20,1517,0,0.21125150006264448,1,0.29093179386109114,3,6,D S,Levante,0,0.21125150006264448,2015/16
2181,Jordi Xumetra,13,529,0,0.8207036824896932,0,0.1358192004263401,8,2,F M S,Levante,0,0.8207036824896932,2015/16
2187,Toño,27,2388,0,0.273419763892889,1,1.8273512031883001,11,19,D S,Levante,0,0.273419763892889,2015/16
2188,Rubén Martínez,15,1350,0,0,0,0,0,0,GK,Levante,0,0,2015/16
2190,Vicente Guaita,38,3420,0,0,0,0.08615200221538544,0,2,GK,Getafe,0,0,2015/16
2192,Santiago Vergini,26,2201,0,0.8190477201715112,0,0.10650349967181683,8,3,D S,Getafe,0,0.8190477201715112,2015/16
2194,Damián Suárez,31,2636,0,0.23790762340649962,3,2.64571635145694,9,31,D S,Getafe,0,0.23790762340649962,2015/16
2195,Mehdi Lacen,31,2668,0,0.29753009788692,0,0.3784105284139514,13,10,M,Getafe,0,0.29753009788692,2015/16
2201,Yoda,18,971,0,0.9645979907363653,0,0.4420098979026079,8,9,D M S,Getafe,0,0.9645979907363653,2015/16
2205,Juan Rodríguez,32,2520,0,1.2160135889425874,1,0.559799493290484,22,7,D M S,Getafe,0,1.2160135889425874,2015/16
2206,Álvaro Pereira,6,412,0,0.029453099705278873,0,0.2315170019865036,2,3,D,Getafe,0,0.029453099705278873,2015/16
2208,Iván Cuéllar,32,2880,0,0,2,0.45022460259497166,0,4,GK,Sporting Gijon,0,0,2015/16
2209,Alberto Lora,31,2412,0,0.14505470171570778,4,2.544512977823615,7,21,D M S,Sporting Gijon,0,0.14505470171570778,2015/16
2210,Jorge Meré,25,2175,0,0.7728387862443924,0,0.02649030089378357,8,1,D S,Sporting Gijon,0,0.7728387862443924,2015/16
2220,Rachid,18,1054,0,0.31802049465477467,2,1.960118118673563,6,12,M S,Sporting Gijon,0,0.31802049465477467,2015/16
2221,Igor Lichnovsky,2,180,0,0,0,0,0,0,D,Sporting Gijon,0,0,2015/16
2222,Pablo Pérez,18,751,0,1.486315904185176,1,0.5263800784014165,18,6,F M S,Sporting Gijon,0,1.486315904185176,2015/16
2224,Alberto García,6,540,0,0,0,0,0,0,GK,Sporting Gijon,0,0,2015/16
2225,Gerónimo Rulli,36,3191,0,0,0,0.028922399505972862,0,1,GK,Real Sociedad,0,0,2015/16
2226,Zaldúa,13,918,0,0.042983900755643845,0,0.21757140196859837,2,4,D S,Real Sociedad,0,0.042983900755643845,2015/16
2227,Mikel González,19,1550,0,0.23992510326206684,0,0.1013759970664978,5,1,D S,Real Sociedad,0,0.23992510326206684,2015/16
2229,Yuri,21,1850,0,0.3652511006221175,4,1.4547039270401,14,15,D,Real Sociedad,0,0.3652511006221175,2015/16
2237,Héctor,13,392,0,0.15820019878447056,1,0.38652899861335754,4,1,D S,Real Sociedad,0,0.15820019878447056,2015/16
2239,Alberto De la Bella,15,1248,0,0.14953450206667185,2,1.30572469253093,4,11,D S,Real Sociedad,0,0.14953450206667185,2015/16
2240,Esteban Granero,15,832,0,0.21233649924397469,0,0.680719792842865,6,13,M S,Real Sociedad,0,0.21233649924397469,2015/16
2241,Oier,3,228,0,0,0,0,0,0,GK S,Real Sociedad,0,0,2015/16
2242,Rubén Pardo,28,1785,0,1.9227470979094505,7,4.680137527175248,36,45,M S,Real Sociedad,0,1.9227470979094505,2015/16
2243,Keylor Navas,34,3060,0,0,0,0,0,0,GK,Real Madrid,0,0,2015/16
2245,Raphael Varane,26,2182,0,0.6716110911220312,0,0.01875939965248108,12,1,D S,Real Madrid,0,0.6716110911220312,2015/16
2247,Nacho,16,1150,0,0.47673880495131016,0,0.179014696739614,5,3,D S,Real Madrid,0,0.47673880495131016,2015/16
2252,Borja Mayoral,6,283,0,0.20896080136299133,0,0.02756280079483986,3,1,F S,Real Madrid,0,0.20896080136299133,2015/16
2254,Mateo Kovacic,25,1022,0,1.004036370664835,2,1.709825897589326,10,18,M S,Real Madrid,0,1.004036370664835,2015/16
2259,Kiko Casilla,4,360,0,0,0,0,0,0,GK,Real Madrid,0,0,2015/16
2260,Daniel Carvajal,22,1641,0,0.3401927053928375,4,3.8287282763049006,8,30,D S,Real Madrid,0,0.3401927053928375,2015/16
2261,Jan Oblak,38,3420,0,0,0,0.01037249993532896,0,1,GK,Atletico Madrid,0,0,2015/16
2263,Stefan Savic,12,924,0,0.507320199161768,0,0,2,0,D S,Atletico Madrid,0,0.507320199161768,2015/16
2276,Lucas Hernández,10,835,0,0,0,0.1742531005293131,0,3,D S,Atletico Madrid,0,0,2015/16
2279,Sergio Álvarez,31,2725,0,0,0,0,0,0,GK S,Celta Vigo,0,0,2015/16
2282,Sergi Gómez,31,2614,0,0.09784639999270439,1,0.3453470915555954,2,3,D M S,Celta Vigo,0,0.09784639999270439,2015/16
2283,Planas,26,1674,0,0.4654666678979993,2,0.4066037004813552,3,9,D S,Celta Vigo,0,0.4654666678979993,2015/16
2289,Nemanja Radoja,30,1448,0,0.18474600091576576,1,0.1479301992803812,6,3,M S,Celta Vigo,0,0.18474600091576576,2015/16
2291,Pape Cheikh,6,57,0,0,0,0,0,0,S,Celta Vigo,0,0,2015/16
